id,nodeId,timestamp,soilMoisture,temperature,humidity,reservoirLevel,ph,nitrogen,phosphorus,potassium,soilMoisture_class,temperature_class,humidity_class,reservoirLevel_class,nitrogen_class,phosphorus_class,potassium_class
cmnyxjuf20z0jzhesn3pdkdbc,cmmx6howt0000bi1zgfsisou2,2025-03-10 02:03:55.332,75.49,24.64,82.6,42.3,7.0,19.8,22.6,45.4,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjuf20z0kzhes9vxyhvuc,cmmx6howt0000bi1zgfsisou2,2025-03-10 02:14:29.040,74.98,24.61,81.51,35.33,7.0,17.3,21.2,48.5,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjuf20z0lzhesfxc5zp2q,cmmx6howt0000bi1zgfsisou2,2025-03-10 02:25:02.748,74.98,24.65,83.03,58.3,7.0,18.5,20.8,46.5,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjuf20z0mzhesbfmtvuo1,cmmx6howt0000bi1zgfsisou2,2025-03-10 02:35:36.456,73.35,24.52,82.55,47.24,7.0,19.3,22.6,45.3,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjuf20z0nzhese5yxhans,cmmx6howt0000bi1zgfsisou2,2025-03-10 02:46:10.164,73.31,24.29,83.31,55.32,7.0,19.1,20.8,46.4,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjuf20z0ozhes98besud3,cmmx6howt0000bi1zgfsisou2,2025-03-10 02:56:43.872,71.57,24.45,83.99,38.43,7.0,19.0,23.9,46.4,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjuf20z0pzhesw44bx6cf,cmmx6howt0000bi1zgfsisou2,2025-03-10 03:07:17.580,72.56,24.2,82.73,79.86,7.0,18.3,20.3,47.5,high,optimal,high,high,optimal,optimal,optimal
cmnyxjuf20z0qzhesgreg277c,cmmx6howt0000bi1zgfsisou2,2025-03-10 03:17:51.288,70.99,24.1,83.49,14.67,7.0,17.1,20.2,46.7,high,optimal,high,low,optimal,optimal,optimal
cmnyxjuf20z0rzhesd0u68z70,cmmx6howt0000bi1zgfsisou2,2025-03-10 03:28:24.996,71.92,24.01,84.03,77.65,7.0,18.2,22.1,44.6,high,optimal,high,high,optimal,optimal,optimal
cmnyxjuf20z0szhesxbsb9ll6,cmmx6howt0000bi1zgfsisou2,2025-03-10 03:38:58.704,69.27,24.11,84.07,22.44,7.0,17.5,21.5,46.1,optimal,optimal,high,low,optimal,optimal,optimal
cmnyxjuf20z0tzhessd4hrrwl,cmmx6howt0000bi1zgfsisou2,2025-03-10 03:49:32.412,68.76,24.09,85.05,65.05,7.0,16.9,20.1,44.5,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjuf20z0uzhesia6wsj5v,cmmx6howt0000bi1zgfsisou2,2025-03-10 04:00:06.120,68.57,23.9,83.72,43.58,7.0,17.0,23.1,42.6,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjuf20z0vzhesnu99ptfr,cmmx6howt0000bi1zgfsisou2,2025-03-10 04:10:39.828,69.97,23.87,84.81,28.08,7.0,17.0,22.7,44.7,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjuf20z0wzhesxddy5os5,cmmx6howt0000bi1zgfsisou2,2025-03-10 04:21:13.536,69.22,23.82,85.58,75.76,7.0,14.6,19.7,44.0,optimal,optimal,criticalHigh,high,optimal,optimal,optimal
cmnyxjuf20z0xzhesftqlpp4n,cmmx6howt0000bi1zgfsisou2,2025-03-10 04:31:47.244,69.23,23.6,85.2,43.59,7.0,16.7,22.4,42.0,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjuf20z0yzhesswwl8adc,cmmx6howt0000bi1zgfsisou2,2025-03-10 04:42:20.952,68.72,23.59,86.01,20.23,7.0,14.9,18.6,41.2,optimal,optimal,criticalHigh,low,optimal,optimal,optimal
cmnyxjuf20z0zzhes695cuuky,cmmx6howt0000bi1zgfsisou2,2025-03-10 04:52:54.660,66.9,23.58,85.86,46.42,7.0,15.8,21.3,39.8,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjuf20z10zhesu4t419q6,cmmx6howt0000bi1zgfsisou2,2025-03-10 05:03:28.368,65.18,23.75,84.97,45.59,7.0,15.4,20.6,39.8,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjuf20z11zheszdj584wy,cmmx6howt0000bi1zgfsisou2,2025-03-10 05:14:02.076,64.48,23.46,85.5,76.95,7.0,14.2,18.7,40.2,optimal,optimal,criticalHigh,high,optimal,optimal,optimal
cmnyxjuf20z12zhes6jfwp65m,cmmx6howt0000bi1zgfsisou2,2025-03-10 05:24:35.784,65.59,23.62,86.32,18.3,7.0,14.9,19.5,40.9,optimal,optimal,criticalHigh,low,optimal,optimal,optimal
cmnyxjuf20z13zhesek3clh9v,cmmx6howt0000bi1zgfsisou2,2025-03-10 05:35:09.492,63.47,23.48,86.63,29.33,7.0,12.9,19.0,40.6,optimal,optimal,criticalHigh,optimal,low,optimal,optimal
cmnyxjuf20z14zhesvx29oqmh,cmmx6howt0000bi1zgfsisou2,2025-03-10 05:45:43.200,63.29,23.48,85.82,40.11,7.0,14.7,19.5,37.2,optimal,optimal,criticalHigh,optimal,optimal,optimal,low
cmnyxjuf20z15zheslkztvhif,cmmx6howt0000bi1zgfsisou2,2025-03-10 05:56:16.908,63.41,23.57,86.48,46.33,7.0,14.3,18.3,35.1,optimal,optimal,criticalHigh,optimal,optimal,optimal,low
cmnyxjuf20z16zhes4orawmqx,cmmx6howt0000bi1zgfsisou2,2025-03-10 06:06:50.616,63.23,23.45,84.87,23.06,7.0,11.1,19.0,38.8,optimal,optimal,high,low,low,optimal,low
cmnyxjuf20z17zhes8b33rjr8,cmmx6howt0000bi1zgfsisou2,2025-03-10 06:17:24.324,63.57,23.5,86.09,67.28,7.0,13.6,16.9,36.1,optimal,optimal,criticalHigh,optimal,low,low,low
cmnyxjuf20z18zhesoqjmz8zb,cmmx6howt0000bi1zgfsisou2,2025-03-10 06:27:58.032,60.72,23.71,84.75,33.1,7.0,13.2,16.4,38.0,optimal,optimal,high,optimal,low,low,low
cmnyxjuf20z19zhesn47ifabe,cmmx6howt0000bi1zgfsisou2,2025-03-10 06:38:31.740,62.3,23.66,86.48,47.59,7.0,13.1,17.3,33.7,optimal,optimal,criticalHigh,optimal,low,low,low
cmnyxjuf20z1azhestsin2d16,cmmx6howt0000bi1zgfsisou2,2025-03-10 06:49:05.448,61.81,23.51,85.68,51.04,7.0,12.5,19.1,36.1,optimal,optimal,criticalHigh,optimal,low,optimal,low
cmnyxjuf20z1bzhesskq5w9gk,cmmx6howt0000bi1zgfsisou2,2025-03-10 06:59:39.156,61.36,23.5,85.99,78.59,7.0,9.9,18.5,32.6,optimal,optimal,criticalHigh,high,low,optimal,low
cmnyxjuf20z1czhes7f1l9wuz,cmmx6howt0000bi1zgfsisou2,2025-03-10 07:10:12.864,59.03,23.51,84.68,53.42,7.0,11.4,16.9,35.9,optimal,optimal,high,optimal,low,low,low
cmnyxjuf20z1dzhesg2ktasjd,cmmx6howt0000bi1zgfsisou2,2025-03-10 07:20:46.572,60.25,23.69,85.88,44.98,7.0,10.2,18.3,34.9,optimal,optimal,criticalHigh,optimal,low,optimal,low
cmnyxjuf20z1ezhes0dbc6xxt,cmmx6howt0000bi1zgfsisou2,2025-03-10 07:31:20.280,59.26,23.61,85.93,51.25,7.0,10.1,18.2,31.4,optimal,optimal,criticalHigh,optimal,low,optimal,low
cmnyxjuf30z1fzhesriv6zf25,cmmx6howt0000bi1zgfsisou2,2025-03-10 07:41:53.988,59.26,23.87,85.49,80.86,7.0,9.8,17.8,30.8,optimal,optimal,criticalHigh,high,low,low,low
cmnyxjuf30z1gzhesuvnnoa95,cmmx6howt0000bi1zgfsisou2,2025-03-10 07:52:27.696,58.58,23.93,85.0,38.11,7.0,10.8,15.3,34.1,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1hzhesegrl5z8f,cmmx6howt0000bi1zgfsisou2,2025-03-10 08:03:01.404,56.61,24.01,84.17,51.25,7.0,7.7,17.9,29.8,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1izhesfoo7013r,cmmx6howt0000bi1zgfsisou2,2025-03-10 08:13:35.112,56.09,23.85,84.28,22.51,7.0,8.3,16.5,31.1,optimal,optimal,high,low,low,low,low
cmnyxjuf30z1jzhesya5m53qb,cmmx6howt0000bi1zgfsisou2,2025-03-10 08:24:08.820,57.23,23.94,83.99,36.33,7.0,7.8,14.8,28.3,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1kzhesx2p79ujw,cmmx6howt0000bi1zgfsisou2,2025-03-10 08:34:42.528,54.68,24.0,84.62,22.92,7.0,7.4,15.8,29.7,optimal,optimal,high,low,low,low,low
cmnyxjuf30z1lzhes0dxtbquc,cmmx6howt0000bi1zgfsisou2,2025-03-10 08:45:16.236,54.33,24.18,84.59,16.12,7.0,8.7,15.1,29.9,optimal,optimal,high,low,low,low,low
cmnyxjuf30z1mzhes16xr52i3,cmmx6howt0000bi1zgfsisou2,2025-03-10 08:55:49.944,54.4,24.11,82.71,78.47,7.0,6.9,15.5,28.4,optimal,optimal,high,high,low,low,low
cmnyxjuf30z1nzhes44i7js3a,cmmx6howt0000bi1zgfsisou2,2025-03-10 09:06:23.652,53.24,24.21,83.95,41.94,7.0,7.3,16.0,28.0,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1ozhes23yercr5,cmmx6howt0000bi1zgfsisou2,2025-03-10 09:16:57.360,52.38,24.32,83.82,60.48,7.0,6.6,14.7,26.9,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1pzhespi2y3fdb,cmmx6howt0000bi1zgfsisou2,2025-03-10 09:27:31.068,51.93,24.37,83.35,35.94,7.0,6.7,13.3,29.9,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1qzhesxwzx0iw0,cmmx6howt0000bi1zgfsisou2,2025-03-10 09:38:04.776,52.64,24.71,82.95,42.03,7.0,6.8,13.7,27.8,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1rzhesfx70qatx,cmmx6howt0000bi1zgfsisou2,2025-03-10 09:48:38.484,52.04,24.7,82.6,39.34,7.0,7.2,12.8,29.6,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1szhesrsex2h3u,cmmx6howt0000bi1zgfsisou2,2025-03-10 09:59:12.192,50.98,24.71,81.4,42.51,7.0,6.9,15.7,28.0,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1tzhesgzyq141j,cmmx6howt0000bi1zgfsisou2,2025-03-10 10:09:45.900,51.09,24.9,81.12,34.56,7.0,7.1,15.0,27.0,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1uzheshnacdbri,cmmx6howt0000bi1zgfsisou2,2025-03-10 10:20:19.608,49.63,24.94,80.95,67.22,7.0,7.6,14.8,27.6,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1vzhes2430f91r,cmmx6howt0000bi1zgfsisou2,2025-03-10 10:30:53.316,50.75,25.12,80.35,65.95,7.0,5.2,12.8,27.7,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1wzhesmruhxb6f,cmmx6howt0000bi1zgfsisou2,2025-03-10 10:41:27.024,48.46,25.07,80.84,40.21,7.0,5.5,15.5,28.7,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1xzhesjmyya2zs,cmmx6howt0000bi1zgfsisou2,2025-03-10 10:52:00.732,48.69,25.3,79.36,26.36,7.0,6.1,15.5,23.6,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z1yzhesk8vzltdn,cmmx6howt0000bi1zgfsisou2,2025-03-10 11:02:34.440,47.97,25.45,78.85,16.27,7.0,5.2,15.0,24.7,optimal,optimal,high,low,low,low,low
cmnyxjuf30z1zzhesqhxxcu79,cmmx6howt0000bi1zgfsisou2,2025-03-10 11:13:08.148,47.36,25.39,78.98,56.45,7.0,6.5,13.0,23.8,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z20zheso1vll5i6,cmmx6howt0000bi1zgfsisou2,2025-03-10 11:23:41.856,45.91,25.68,78.73,63.68,7.0,7.1,14.2,23.5,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z21zheshv3jotj0,cmmx6howt0000bi1zgfsisou2,2025-03-10 11:34:15.564,46.13,25.73,78.56,36.07,7.0,4.3,12.1,28.3,optimal,optimal,high,optimal,criticalLow,low,low
cmnyxjuf30z22zhes4qek6j92,cmmx6howt0000bi1zgfsisou2,2025-03-10 11:44:49.272,45.61,25.93,78.37,33.88,7.0,5.4,13.9,26.7,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z23zhesp4ca8b7z,cmmx6howt0000bi1zgfsisou2,2025-03-10 11:55:22.980,44.59,25.93,78.37,71.23,7.0,4.7,13.0,28.3,optimal,optimal,high,optimal,criticalLow,low,low
cmnyxjuf30z24zhesvtczbkkb,cmmx6howt0000bi1zgfsisou2,2025-03-10 12:05:56.688,43.73,26.04,77.06,22.52,7.0,5.2,14.7,28.1,optimal,optimal,high,low,low,low,low
cmnyxjuf30z25zhes1h71l1sd,cmmx6howt0000bi1zgfsisou2,2025-03-10 12:16:30.396,43.79,26.11,77.44,51.93,7.0,6.1,14.6,27.5,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z26zhesf4emc466,cmmx6howt0000bi1zgfsisou2,2025-03-10 12:27:04.104,44.42,26.35,77.18,64.87,7.0,6.0,13.1,24.0,optimal,optimal,high,optimal,low,low,low
cmnyxjuf30z27zhes4hs7u5nl,cmmx6howt0000bi1zgfsisou2,2025-03-10 12:37:37.812,43.96,26.57,76.52,81.83,7.0,6.6,13.7,25.0,optimal,optimal,high,high,low,low,low
cmnyxjuf30z28zheskfklur4b,cmmx6howt0000bi1zgfsisou2,2025-03-10 12:48:11.520,43.24,26.59,75.52,14.78,7.0,5.0,15.9,25.3,optimal,optimal,high,low,criticalLow,low,low
cmnyxjuf30z29zheshw0yaa9w,cmmx6howt0000bi1zgfsisou2,2025-03-10 12:58:45.228,41.25,26.8,74.92,21.65,7.0,5.6,12.2,28.7,optimal,optimal,optimal,low,low,low,low
cmnyxjuf30z2azhesd5k33eto,cmmx6howt0000bi1zgfsisou2,2025-03-10 13:09:18.936,40.73,26.89,74.79,16.62,7.0,6.7,14.4,25.7,optimal,optimal,optimal,low,low,low,low
cmnyxjuf30z2bzhesc52ec84y,cmmx6howt0000bi1zgfsisou2,2025-03-10 13:19:52.644,40.31,27.03,74.91,20.77,7.0,5.9,15.5,27.9,optimal,optimal,optimal,low,low,low,low
cmnyxjuf30z2czhespnqzmnpc,cmmx6howt0000bi1zgfsisou2,2025-03-10 13:30:26.352,41.45,26.96,74.49,49.25,7.0,7.2,15.3,28.4,optimal,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2dzhesfexj6uuh,cmmx6howt0000bi1zgfsisou2,2025-03-10 13:41:00.060,41.04,27.15,73.44,20.32,7.0,6.9,13.3,27.2,optimal,optimal,optimal,low,low,low,low
cmnyxjuf30z2ezheswcv5uqyv,cmmx6howt0000bi1zgfsisou2,2025-03-10 13:51:33.768,39.87,27.25,73.18,28.22,7.0,5.9,15.6,29.9,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2fzhes81y1oo5h,cmmx6howt0000bi1zgfsisou2,2025-03-10 14:02:07.476,38.04,27.42,72.85,43.8,7.0,6.0,12.9,27.6,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2gzhes04wxdt5k,cmmx6howt0000bi1zgfsisou2,2025-03-10 14:12:41.184,37.59,27.51,73.91,50.73,7.0,6.0,13.9,27.0,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2hzhesb0u5z8jz,cmmx6howt0000bi1zgfsisou2,2025-03-10 14:23:14.892,39.36,27.59,72.44,20.0,7.0,8.1,16.7,30.8,low,optimal,optimal,low,low,low,low
cmnyxjuf30z2izhesqkxu6kas,cmmx6howt0000bi1zgfsisou2,2025-03-10 14:33:48.600,38.52,27.53,72.07,81.01,7.0,5.7,13.7,28.4,low,optimal,optimal,high,low,low,low
cmnyxjuf30z2jzhes94uykqk7,cmmx6howt0000bi1zgfsisou2,2025-03-10 14:44:22.308,36.3,27.56,73.01,56.6,7.0,7.7,16.5,27.0,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2kzhesk2y8imlf,cmmx6howt0000bi1zgfsisou2,2025-03-10 14:54:56.016,37.18,27.67,71.92,71.73,7.0,7.9,13.6,32.0,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2lzhes1pqi40e7,cmmx6howt0000bi1zgfsisou2,2025-03-10 15:05:29.724,37.1,27.97,72.03,47.85,7.0,8.8,16.6,31.1,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2mzhesuwgvuyv8,cmmx6howt0000bi1zgfsisou2,2025-03-10 15:16:03.432,35.64,27.96,70.74,72.26,7.0,7.2,15.7,27.0,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2nzhesakijyn9t,cmmx6howt0000bi1zgfsisou2,2025-03-10 15:26:37.140,35.74,27.99,70.76,48.04,7.0,6.9,15.0,28.3,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2ozhesi4l9o77b,cmmx6howt0000bi1zgfsisou2,2025-03-10 15:37:10.848,35.11,28.13,70.32,26.89,7.0,8.0,17.7,33.2,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2pzheslmhr5s15,cmmx6howt0000bi1zgfsisou2,2025-03-10 15:47:44.556,33.61,28.01,70.3,22.61,7.0,9.8,14.5,30.0,low,optimal,optimal,low,low,low,low
cmnyxjuf30z2qzhest9kal2g8,cmmx6howt0000bi1zgfsisou2,2025-03-10 15:58:18.264,33.86,28.32,70.58,18.57,7.0,10.2,17.1,31.3,low,optimal,optimal,low,low,low,low
cmnyxjuf30z2rzhes87juxqu7,cmmx6howt0000bi1zgfsisou2,2025-03-10 16:08:51.972,31.77,28.37,71.47,54.62,7.0,8.1,14.9,32.9,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2szhes48tadv0j,cmmx6howt0000bi1zgfsisou2,2025-03-10 16:19:25.680,33.55,28.22,70.13,74.62,7.0,10.7,16.4,35.4,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2tzhesp39i66ep,cmmx6howt0000bi1zgfsisou2,2025-03-10 16:29:59.388,30.57,28.28,70.17,26.3,7.0,9.6,15.1,31.3,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2uzhes24f88l7s,cmmx6howt0000bi1zgfsisou2,2025-03-10 16:40:33.096,30.58,28.25,69.6,19.31,7.0,9.7,18.2,36.5,low,optimal,optimal,low,low,optimal,low
cmnyxjuf30z2vzhesb25b7t24,cmmx6howt0000bi1zgfsisou2,2025-03-10 16:51:06.804,29.58,28.28,71.04,45.41,7.0,12.0,16.8,35.2,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z2wzhessqkzd842,cmmx6howt0000bi1zgfsisou2,2025-03-10 17:01:40.512,30.08,28.49,70.42,80.22,7.0,10.9,18.1,33.0,low,optimal,optimal,high,low,optimal,low
cmnyxjuf30z2xzheslnrxm0c7,cmmx6howt0000bi1zgfsisou2,2025-03-10 17:12:14.220,29.56,28.58,69.59,25.45,7.0,12.8,19.3,36.6,low,optimal,optimal,optimal,low,optimal,low
cmnyxjuf30z2yzhes73z274ox,cmmx6howt0000bi1zgfsisou2,2025-03-10 17:22:47.928,29.8,28.57,69.17,46.21,7.0,10.3,18.8,35.0,low,optimal,optimal,optimal,low,optimal,low
cmnyxjuf30z2zzhesx9sakbs0,cmmx6howt0000bi1zgfsisou2,2025-03-10 17:33:21.636,28.77,28.42,70.02,52.47,7.0,10.8,16.5,35.2,low,optimal,optimal,optimal,low,low,low
cmnyxjuf30z30zhesafi4d012,cmmx6howt0000bi1zgfsisou2,2025-03-10 17:43:55.344,26.99,28.44,69.97,76.4,7.0,11.3,20.5,37.6,low,optimal,optimal,high,low,optimal,low
cmnyxjuf30z31zhesic5g3qip,cmmx6howt0000bi1zgfsisou2,2025-03-10 17:54:29.052,27.31,28.6,70.17,21.41,7.0,13.9,19.5,38.1,low,optimal,optimal,low,low,optimal,low
cmnyxjuf30z32zhessqt5pucm,cmmx6howt0000bi1zgfsisou2,2025-03-10 18:05:02.760,25.87,28.44,69.39,77.13,7.0,13.3,20.5,39.8,low,optimal,optimal,high,low,optimal,optimal
cmnyxjuf30z33zhesni8kkcm5,cmmx6howt0000bi1zgfsisou2,2025-03-10 18:15:36.468,27.48,28.63,70.44,24.99,7.0,13.9,18.8,38.2,low,optimal,optimal,low,low,optimal,low
cmnyxjuf30z34zhes7bbre7y3,cmmx6howt0000bi1zgfsisou2,2025-03-10 18:26:10.176,26.39,28.43,70.05,34.28,7.0,13.6,21.2,38.4,low,optimal,optimal,optimal,low,optimal,low
cmnyxjuf30z35zhes7pyl6sju,cmmx6howt0000bi1zgfsisou2,2025-03-10 18:36:43.884,25.18,28.6,69.61,48.7,7.0,13.3,18.6,40.2,low,optimal,optimal,optimal,low,optimal,optimal
cmnyxjuf30z36zhesw2b52l4v,cmmx6howt0000bi1zgfsisou2,2025-03-10 18:47:17.592,25.95,28.43,68.99,77.73,7.0,12.9,21.5,39.6,low,optimal,optimal,high,low,optimal,optimal
cmnyxjuf30z37zhes1fzco14m,cmmx6howt0000bi1zgfsisou2,2025-03-10 18:57:51.300,23.44,28.5,70.33,79.33,7.0,15.1,19.6,39.4,low,optimal,optimal,high,optimal,optimal,optimal
cmnyxjuf30z38zheswst4f0jb,cmmx6howt0000bi1zgfsisou2,2025-03-10 19:08:25.008,22.37,28.47,69.18,42.26,7.0,16.1,19.9,43.3,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf30z39zheswcu95w1o,cmmx6howt0000bi1zgfsisou2,2025-03-10 19:18:58.716,23.73,28.37,71.13,54.17,7.0,14.9,20.5,43.2,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf30z3azhesdrizz89r,cmmx6howt0000bi1zgfsisou2,2025-03-10 19:29:32.424,24.08,28.33,70.44,50.83,7.0,16.6,20.3,44.5,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf30z3bzheskjzha3ri,cmmx6howt0000bi1zgfsisou2,2025-03-10 19:40:06.132,23.24,28.2,69.85,34.78,7.0,14.6,19.4,43.1,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3czhes4sfqsl30,cmmx6howt0000bi1zgfsisou2,2025-03-10 19:50:39.840,21.96,28.23,71.19,26.24,7.0,16.7,20.9,44.2,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3dzhesnr4d4lda,cmmx6howt0000bi1zgfsisou2,2025-03-10 20:01:13.548,21.75,28.12,70.84,19.08,7.0,17.9,19.7,41.6,low,optimal,optimal,low,optimal,optimal,optimal
cmnyxjuf40z3ezhesygje0cvi,cmmx6howt0000bi1zgfsisou2,2025-03-10 20:11:47.256,21.8,27.99,70.8,68.01,7.0,15.4,20.6,42.5,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3fzhes50ivyjif,cmmx6howt0000bi1zgfsisou2,2025-03-10 20:22:20.964,18.74,28.15,71.59,70.69,7.0,16.5,22.8,46.3,criticalLow,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3gzhes3fna5w3m,cmmx6howt0000bi1zgfsisou2,2025-03-10 20:32:54.672,21.91,27.97,71.51,38.16,7.0,17.8,21.5,46.0,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3hzhescjkbouvp,cmmx6howt0000bi1zgfsisou2,2025-03-10 20:43:28.380,22.4,27.86,72.27,47.74,7.0,16.6,21.8,46.1,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3izheskr7kgpiq,cmmx6howt0000bi1zgfsisou2,2025-03-10 20:54:02.088,23.1,27.92,71.58,43.54,7.0,17.0,21.6,48.8,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3jzhesrfpnuext,cmmx6howt0000bi1zgfsisou2,2025-03-10 21:04:35.796,25.07,27.63,72.01,17.06,7.0,17.7,24.2,49.4,low,optimal,optimal,low,optimal,optimal,optimal
cmnyxjuf40z3kzhesopik3dfq,cmmx6howt0000bi1zgfsisou2,2025-03-10 21:15:09.504,26.25,27.59,72.09,29.42,7.0,18.8,24.3,46.5,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3lzhesy1kzvl8m,cmmx6howt0000bi1zgfsisou2,2025-03-10 21:25:43.212,28.35,27.6,73.66,22.95,7.0,18.2,23.2,46.3,low,optimal,optimal,low,optimal,optimal,optimal
cmnyxjuf40z3mzhespuf35v0t,cmmx6howt0000bi1zgfsisou2,2025-03-10 21:36:16.920,30.21,27.51,73.82,32.99,7.0,18.3,22.3,46.7,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3nzhescn92xntg,cmmx6howt0000bi1zgfsisou2,2025-03-10 21:46:50.628,31.32,27.49,72.78,41.27,7.0,17.4,23.2,44.9,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3ozheswxhja1t6,cmmx6howt0000bi1zgfsisou2,2025-03-10 21:57:24.336,34.42,27.26,73.54,45.81,7.0,19.2,22.7,49.1,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3pzheslc4z27mu,cmmx6howt0000bi1zgfsisou2,2025-03-10 22:07:58.044,35.83,27.21,73.72,74.65,7.0,19.7,22.5,46.9,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3qzhestvebeass,cmmx6howt0000bi1zgfsisou2,2025-03-10 22:18:31.752,37.7,26.98,74.82,38.38,7.0,18.8,25.0,50.6,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3rzhesdyt6v00r,cmmx6howt0000bi1zgfsisou2,2025-03-10 22:29:05.460,40.1,27.05,74.91,43.33,7.0,20.8,25.1,46.5,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3szhes6p9iqi87,cmmx6howt0000bi1zgfsisou2,2025-03-10 22:39:39.168,39.49,26.83,74.22,64.2,7.0,19.5,22.5,50.8,low,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3tzhes5vao4b7j,cmmx6howt0000bi1zgfsisou2,2025-03-10 22:50:12.876,42.57,26.83,74.78,65.19,7.0,20.3,21.9,48.2,optimal,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjuf40z3uzhesko3q8np4,cmmx6howt0000bi1zgfsisou2,2025-03-10 23:00:46.584,44.48,26.81,75.94,29.97,7.0,19.7,22.1,52.1,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjuf40z3vzhes3nexwded,cmmx6howt0000bi1zgfsisou2,2025-03-10 23:11:20.292,44.16,26.43,75.24,75.99,7.0,20.8,24.0,48.5,optimal,optimal,high,high,optimal,optimal,optimal
cmnyxjuge0z3wzhesxgel5714,cmmx6howt0000bi1zgfsisou2,2025-03-10 23:21:54.000,46.2,26.49,77.2,36.1,7.0,18.8,21.9,51.6,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjuge0z3xzhesg01whbgq,cmmx6howt0000bi1zgfsisou2,2025-03-10 23:32:27.708,47.47,26.27,77.43,51.21,7.0,19.8,24.7,47.9,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjuge0z3yzhesy335uqy0,cmmx6howt0000bi1zgfsisou2,2025-03-10 23:43:01.416,50.65,26.17,76.89,15.19,7.0,18.8,21.7,47.2,optimal,optimal,high,low,optimal,optimal,optimal
